date,district,crime_type,count,latitude,longitude
2023-08-01,Mumbai,Assault,7,34.05936430203657,-118.2321426728788
2023-08-01,Mumbai,Vandalism,14,34.02344226572372,-118.24488208445572
2023-08-01,Mumbai,Burglary,15,34.05327603436223,-118.2497859180557
2023-08-02,Mumbai,Theft,17,34.054935945732616,-118.25714986668608
2023-08-02,Mumbai,Assault,16,34.063028414339165,-118.25462119909724
2023-08-02,Mumbai,Vandalism,12,34.03746854123354,-118.25035140299283
2023-08-02,Mumbai,Burglary,9,34.06513933523106,-118.2413946633279
2023-08-03,Mumbai,Theft,16,34.07362711034464,-118.2293040207257
2023-08-03,Mumbai,Assault,7,34.06454456978764,-118.23942162139464
2023-08-03,Mumbai,Vandalism,15,34.04833015161122,-118.23479591994814
2023-08-03,Mumbai,Burglary,7,34.05026316339956,-118.21906986311224
2023-08-04,Mumbai,Theft,21,34.058068515387845,-118.23227945407648
2023-08-04,Mumbai,Assault,10,34.04692402657421,-118.24352816149614
2023-08-04,Mumbai,Vandalism,13,34.05944075050744,-118.2522628812366
2023-08-04,Mumbai,Burglary,10,34.04053082198629,-118.22906582552024
2023-08-05,Mumbai,Theft,34,34.043453196986604,-118.2594640980781
2023-08-05,Mumbai,Assault,10,34.03466017179258,-118.24138928925518
2023-08-05,Mumbai,Vandalism,21,34.062066912199946,-118.23457250220086
2023-08-05,Mumbai,Burglary,16,34.04388952151689,-118.23014504467126
2023-08-06,Mumbai,Theft,35,34.05827631759348,-118.24599715593446
2023-08-06,Mumbai,Assault,16,34.04555418184069,-118.24606831458966
2023-08-06,Mumbai,Vandalism,19,34.05005272606209,-118.2359097046202
2023-08-06,Mumbai,Burglary,8,34.06115086836064,-118.24003014243448
2023-08-07,Mumbai,Theft,25,34.050415310055854,-118.24188474503254
2023-08-07,Mumbai,Assault,6,34.043556384975744,-118.23448323680525
2023-08-07,Mumbai,Vandalism,11,34.03388741362188,-118.25065102662076
2023-08-07,Mumbai,Burglary,9,34.0564144718273,-118.2468967310746
2023-08-08,Mumbai,Theft,19,34.05923241728822,-118.24541212503784
2023-08-08,Mumbai,Assault,18,34.05311491426401,-118.25175860955254
2023-08-08,Mumbai,Vandalism,10,34.06004195099985,-118.24877435112838
2023-08-08,Mumbai,Burglary,8,34.06339866629936,-118.27213943664772
2023-08-09,Mumbai,Theft,19,34.05653046378604,-118.24056761751
2023-08-09,Mumbai,Assault,9,34.06702444028755,-118.23432010399708
2023-08-09,Mumbai,Vandalism,9,34.06295934122701,-118.24224241360672
2023-08-09,Mumbai,Burglary,4,34.0618441745812,-118.24513235541914
2023-08-10,Mumbai,Theft,22,34.05110146362195,-118.24541736008896
2023-08-10,Mumbai,Assault,16,34.061357398191575,-118.24269264753684
2023-08-10,Mumbai,Vandalism,19,34.05826209776018,-118.23431256824944
2023-08-10,Mumbai,Burglary,7,34.052028285614114,-118.24600084761612
2023-08-11,Mumbai,Theft,20,34.04763696607504,-118.25808729749949
2023-08-11,Mumbai,Assault,12,34.05490332083161,-118.2392328810073
2023-08-11,Mumbai,Vandalism,14,34.04065383175646,-118.25568926071465
2023-08-11,Mumbai,Burglary,12,34.04172725959909,-118.24711945811832
2023-08-12,Mumbai,Theft,19,34.04940991978492,-118.2505033451118
2023-08-12,Mumbai,Assault,17,34.050376596367165,-118.2399336462382
2023-08-12,Mumbai,Vandalism,7,34.04967843149164,-118.23539206076896
2023-08-12,Mumbai,Burglary,8,34.06220100897205,-118.24797103016304
2023-08-13,Mumbai,Theft,23,34.056261588301304,-118.22880364716612
2023-08-13,Mumbai,Assault,13,34.04523390315808,-118.224721319242
2023-08-13,Mumbai,Vandalism,19,34.035078076398776,-118.24976320585236
2023-08-13,Mumbai,Burglary,12,34.03694420074816,-118.22566351403712
2023-08-14,Mumbai,Theft,24,34.040223006491246,-118.2563622266434
2023-08-14,Mumbai,Assault,10,34.051947569413365,-118.22690271523628
2023-08-14,Mumbai,Vandalism,13,34.04475217149883,-118.25830642699678
2023-08-14,Mumbai,Burglary,10,34.05344887289901,-118.2547983948927
2023-08-15,Mumbai,Theft,21,34.04653196547904,-118.22297401459238
2023-08-15,Mumbai,Assault,15,34.04780383846983,-118.24170017800137
2023-08-15,Mumbai,Vandalism,9,34.049387063473304,-118.2448853423403
2023-08-15,Mumbai,Burglary,4,34.05750458789939,-118.24992672977318
2023-08-16,Mumbai,Theft,19,34.04624053288884,-118.23298336020456
2023-08-16,Mumbai,Assault,9,34.065458207169726,-118.25724741659292
2023-08-16,Mumbai,Vandalism,11,34.059704960325256,-118.25775340447106
2023-08-16,Mumbai,Burglary,12,34.05854912921214,-118.25337656428287
2023-08-17,Mumbai,Theft,27,34.0425195020445,-118.24935552762403
2023-08-17,Mumbai,Assault,16,34.03629808676746,-118.2438736800751
2023-08-17,Mumbai,Vandalism,9,34.05352684619133,-118.2492045187269
2023-08-17,Mumbai,Burglary,8,34.0493853682495,-118.26819592037891
2023-08-18,Mumbai,Theft,27,34.04512899414124,-118.24947557024524
2023-08-18,Mumbai,Assault,4,34.04583382379056,-118.2336220642886
2023-08-18,Mumbai,Vandalism,14,34.04752453452117,-118.2293178922372
2023-08-18,Mumbai,Burglary,12,34.04914263068369,-118.2385272457264
2023-08-19,Mumbai,Theft,25,34.04712468656474,-118.2353589942809
2023-08-19,Mumbai,Assault,11,34.03803009860319,-118.23788626940662
2023-08-19,Mumbai,Vandalism,18,34.047727548952125,-118.23151334789212
2023-08-19,Mumbai,Burglary,14,34.04705790555637,-118.2337000899494
2023-08-20,Mumbai,Theft,34,34.041519528616334,-118.24303411173098
2023-08-20,Mumbai,Assault,9,34.05281788270229,-118.26077225994572
2023-08-20,Mumbai,Vandalism,20,34.06352287374839,-118.23162574250844
2023-08-20,Mumbai,Burglary,16,34.04863457571357,-118.25221114786837
2023-08-21,Mumbai,Theft,23,34.05494513987493,-118.24552923298413
2023-08-21,Mumbai,Assault,13,34.055628534657814,-118.2255153562162
2023-08-21,Mumbai,Vandalism,16,34.04735980376804,-118.23565212556473
2023-08-21,Mumbai,Burglary,5,34.06476221344441,-118.24228121957373
2023-08-22,Mumbai,Theft,16,34.04401047555026,-118.2366650647729
2023-08-22,Mumbai,Assault,9,34.06214410281218,-118.22696256246016
2023-08-22,Mumbai,Vandalism,8,34.066863118029175,-118.25042218872552
2023-08-22,Mumbai,Burglary,8,34.06475677525741,-118.26341815167731
2023-08-23,Mumbai,Theft,25,34.03920964363734,-118.25218554259015
2023-08-23,Mumbai,Assault,17,34.04930325544905,-118.23140022539536
2023-08-23,Mumbai,Vandalism,13,34.0508183185372,-118.24366724092896
2023-08-23,Mumbai,Burglary,12,34.04279022738717,-118.25758292431485
2023-08-24,Mumbai,Theft,26,34.05820913782415,-118.23700924745503
2023-08-24,Mumbai,Assault,7,34.04799066435416,-118.24256478503524
2023-08-24,Mumbai,Vandalism,11,34.054610789764055,-118.2422588363722
2023-08-24,Mumbai,Burglary,11,34.06009732124632,-118.23102726353682
2023-08-25,Mumbai,Theft,22,34.05286274737344,-118.23585111312508
2023-08-25,Mumbai,Assault,10,34.05043324907292,-118.2357306407434
2023-08-25,Mumbai,Vandalism,13,34.06753622845733,-118.2283995255844
2023-08-25,Mumbai,Burglary,5,34.06169166070238,-118.25581768207488
2023-08-26,Mumbai,Theft,20,34.04138890652176,-118.23546453880158
2023-08-26,Mumbai,Assault,16,34.0523721958273,-118.22934934587998
2023-08-26,Mumbai,Vandalism,12,34.06680818718289,-118.25422523054998
2023-08-26,Mumbai,Burglary,11,34.03133151470684,-118.24929654180823
2023-08-27,Mumbai,Theft,22,34.04098171199588,-118.24423233667564
2023-08-27,Mumbai,Assault,11,34.06562776964423,-118.24640505304096
2023-08-27,Mumbai,Vandalism,17,34.04640694691421,-118.25481123766416
2023-08-27,Mumbai,Burglary,11,34.05371847549642,-118.25056061526544
2023-08-28,Mumbai,Theft,22,34.051494804472725,-118.2484869218894
2023-08-28,Mumbai,Assault,4,34.02436283776202,-118.22681177807698
2023-08-28,Mumbai,Vandalism,15,34.0463455497908,-118.25030447368007
2023-08-28,Mumbai,Burglary,12,34.04440543798748,-118.2370678157926
2023-08-29,Mumbai,Theft,23,34.03524280509299,-118.22633127226848
2023-08-29,Mumbai,Assault,8,34.04675734501903,-118.24162117571368
2023-08-29,Mumbai,Vandalism,13,34.05953248472563,-118.23069690454211
2023-08-29,Mumbai,Burglary,6,34.04416469038573,-118.21616770489196
2023-08-30,Mumbai,Theft,21,34.04642779043618,-118.22707086345012
2023-08-30,Mumbai,Assault,6,34.043493572090334,-118.2293996961108
2023-08-30,Mumbai,Vandalism,15,34.054210476642815,-118.2550260729052
2023-08-30,Mumbai,Burglary,4,34.06495771820758,-118.23754044910956
2023-08-31,Mumbai,Theft,24,34.05189421467588,-118.2230875453154
2023-08-31,Mumbai,Assault,13,34.045373939277816,-118.25516643083668
2023-08-31,Mumbai,Vandalism,10,34.04898023009926,-118.235690464307
2023-08-31,Mumbai,Burglary,9,34.05752631134377,-118.2437590224232
2023-09-01,Mumbai,Theft,25,34.051928647673805,-118.24121261770271
2023-09-01,Mumbai,Assault,13,34.04953034053816,-118.23452681772125
2023-09-01,Mumbai,Vandalism,16,34.052215093991784,-118.24734790581614
2023-09-01,Mumbai,Burglary,14,34.04548489155258,-118.2404732936926
2023-09-02,Mumbai,Theft,24,34.051551907464386,-118.24164815109263
2023-09-02,Mumbai,Assault,20,34.04018464605261,-118.25706722084146
2023-09-02,Mumbai,Vandalism,10,34.056673862964736,-118.2477635685137
2023-09-02,Mumbai,Burglary,5,34.06740600901763,-118.23108238839606
2023-09-03,Mumbai,Theft,26,34.046872067869195,-118.2441145796233
2023-09-03,Mumbai,Assault,9,34.040823997950355,-118.2409300566888
2023-09-03,Mumbai,Vandalism,11,34.069237271546974,-118.24478586476828
2023-09-03,Mumbai,Burglary,7,34.06251738980514,-118.25270811741012
2023-09-04,Mumbai,Theft,20,34.04550447673624,-118.25904180960688
2023-09-04,Mumbai,Assault,11,34.05401459006942,-118.26142027828423
2023-09-04,Mumbai,Vandalism,14,34.05394367587768,-118.23108501009196
2023-09-04,Mumbai,Burglary,17,34.06152838892362,-118.24297639610091
2023-09-05,Mumbai,Theft,17,34.05564000106305,-118.24118130551682
2023-09-05,Mumbai,Assault,8,34.04803308013204,-118.24005171211058
2023-09-05,Mumbai,Vandalism,11,34.05758740925676,-118.26340288616052
2023-09-05,Mumbai,Burglary,4,34.04613114738283,-118.24098417799848
2023-09-06,Mumbai,Theft,22,34.04488739026673,-118.26791379751876
2023-09-06,Mumbai,Assault,18,34.062366432073155,-118.25240766376442
2023-09-06,Mumbai,Vandalism,16,34.06049273686566,-118.24215149551692
2023-09-06,Mumbai,Burglary,11,34.04324052996411,-118.2409896574714
2023-09-07,Mumbai,Theft,27,34.030966214616015,-118.23852242184292
2023-09-07,Mumbai,Assault,12,34.04547012780834,-118.2285098042747
2023-09-07,Mumbai,Vandalism,14,34.05231168009506,-118.23461585760914
2023-09-07,Mumbai,Burglary,6,34.059307740251754,-118.24057515001805
2023-09-08,Mumbai,Theft,19,34.05012903188463,-118.23043005966512
2023-09-08,Mumbai,Assault,3,34.05004296022271,-118.22419085828729
2023-09-08,Mumbai,Vandalism,9,34.07601982369408,-118.2414253273212
2023-09-08,Mumbai,Burglary,10,34.04002500673784,-118.25661807453668
2023-09-09,Mumbai,Theft,34,34.06696922022215,-118.25893442058135
2023-09-09,Mumbai,Assault,11,34.05400321249177,-118.2457388346898
2023-09-09,Mumbai,Vandalism,18,34.05935917140486,-118.24016320624108
2023-09-09,Mumbai,Burglary,8,34.059367276477175,-118.23835937043684
2023-09-10,Mumbai,Theft,21,34.05252115455432,-118.23282393014802
2023-09-10,Mumbai,Assault,15,34.053738542288734,-118.25061212437792
2023-09-10,Mumbai,Vandalism,24,34.06235856518993,-118.2583703395144
2023-09-10,Mumbai,Burglary,13,34.04979791128997,-118.2343898814513
2023-09-11,Mumbai,Theft,19,34.06175860606525,-118.251797605416
2023-09-11,Mumbai,Assault,16,34.044145983299344,-118.24349728107876
2023-09-11,Mumbai,Vandalism,19,34.0368777821276,-118.2258536439305
2023-09-11,Mumbai,Burglary,10,34.056227181892694,-118.22826122838944
2023-09-12,Mumbai,Theft,29,34.04181769269508,-118.23594102451008
2023-09-12,Mumbai,Assault,11,34.049940126504886,-118.23446821694378
2023-09-12,Mumbai,Vandalism,5,34.060698886462205,-118.2579226018221
2023-09-12,Mumbai,Burglary,6,34.05429926052413,-118.25002439038076
2023-09-13,Mumbai,Theft,29,34.05940486108254,-118.25274591213712
2023-09-13,Mumbai,Assault,9,34.06152828704092,-118.23837883865814
2023-09-13,Mumbai,Vandalism,13,34.06435873562199,-118.24448825879472
2023-09-13,Mumbai,Burglary,14,34.052998568357694,-118.24664449447025
2023-09-14,Mumbai,Theft,29,34.05417715374658,-118.2424107668745
2023-09-14,Mumbai,Assault,12,34.071440334998,-118.2443950594998
2023-09-14,Mumbai,Vandalism,13,34.06685845158984,-118.24753264688336
2023-09-14,Mumbai,Burglary,7,34.05634700513984,-118.25379036163667
2023-09-15,Mumbai,Theft,17,34.04853159682259,-118.2344432336439
2023-09-15,Mumbai,Assault,15,34.03759329617482,-118.2453363299565
2023-09-15,Mumbai,Vandalism,19,34.05676863256368,-118.23829655085464
2023-09-15,Mumbai,Burglary,8,34.04787319501497,-118.25183971795892
2023-09-16,Mumbai,Theft,25,34.0444732660934,-118.235837017691
2023-09-16,Mumbai,Assault,15,34.05586327483541,-118.2384932223292
2023-09-16,Mumbai,Vandalism,14,34.03731741787177,-118.24169905940872
2023-09-16,Mumbai,Burglary,14,34.03871282278225,-118.25455179052132
2023-09-17,Mumbai,Theft,20,34.05519287147941,-118.2442621681213
2023-09-17,Mumbai,Assault,13,34.05126372214031,-118.2353286692008
2023-09-17,Mumbai,Vandalism,18,34.05091801759148,-118.24591348168389
2023-09-17,Mumbai,Burglary,10,34.05771969363385,-118.22138503664796
2023-09-18,Mumbai,Theft,24,34.06950116769209,-118.2604974532652
2023-09-18,Mumbai,Assault,4,34.05495985849421,-118.22282727838208
2023-09-18,Mumbai,Vandalism,9,34.046016031470394,-118.24163117470243
2023-09-18,Mumbai,Burglary,4,34.03966791958758,-118.22597276898244
2023-09-19,Mumbai,Theft,27,34.03633664924868,-118.24807618024288
2023-09-19,Mumbai,Assault,15,34.06159303383562,-118.2440478006987
2023-09-19,Mumbai,Vandalism,16,34.049364128397805,-118.2547746078035
2023-09-19,Mumbai,Burglary,3,34.05600301802445,-118.22476547677176
2023-09-20,Mumbai,Theft,29,34.06150037197223,-118.25418572468249
2023-09-20,Mumbai,Assault,20,34.04143068253743,-118.23663905865928
2023-09-20,Mumbai,Vandalism,17,34.05381988343656,-118.24651370535528
2023-09-20,Mumbai,Burglary,10,34.05305477250348,-118.24559057920852
2023-09-21,Mumbai,Theft,13,34.04451676506303,-118.24525809082182
2023-09-21,Mumbai,Assault,4,34.04896646330561,-118.2455789422329
2023-09-21,Mumbai,Vandalism,10,34.0565002207415,-118.23036038607712
2023-09-21,Mumbai,Burglary,5,34.054865833354285,-118.23332029104296
2023-09-22,Mumbai,Theft,25,34.054874330349506,-118.24918649562142
2023-09-22,Mumbai,Assault,14,34.05144163279755,-118.24760120689422
2023-09-22,Mumbai,Vandalism,15,34.05654536339524,-118.23151567718624
2023-09-22,Mumbai,Burglary,12,34.05520968376642,-118.25166131505544
2023-09-23,Mumbai,Theft,28,34.05084955398137,-118.25205939776168
2023-09-23,Mumbai,Assault,16,34.036098302020065,-118.2371403944786
2023-09-23,Mumbai,Vandalism,23,34.052184281926266,-118.24786705483592
2023-09-23,Mumbai,Burglary,4,34.04830237863884,-118.24620429332212
2023-09-24,Mumbai,Theft,21,34.05840459802462,-118.24552802551732
2023-09-24,Mumbai,Assault,17,34.04684179344281,-118.24111343970016
2023-09-24,Mumbai,Vandalism,16,34.05708399562362,-118.25511456799208
2023-09-24,Mumbai,Burglary,7,34.05995409534404,-118.22825095301292
2023-09-25,Mumbai,Theft,29,34.06025893460332,-118.25188621087165
2023-09-25,Mumbai,Assault,9,34.050076510859654,-118.23851724771964
2023-09-25,Mumbai,Vandalism,11,34.046957110889686,-118.25883737582176
2023-09-25,Mumbai,Burglary,8,34.03263592548821,-118.23325473570182
2023-09-26,Mumbai,Theft,25,34.04602203726519,-118.2486713402387
2023-09-26,Mumbai,Assault,14,34.04814949047054,-118.251684727968
2023-09-26,Mumbai,Vandalism,13,34.05514568512575,-118.22480186096108
2023-09-26,Mumbai,Burglary,11,34.052688483932094,-118.25036645192958
2023-09-27,Mumbai,Theft,25,34.040619981934775,-118.23385703554804
2023-09-27,Mumbai,Assault,16,34.0382957099421,-118.23776894600644
2023-09-27,Mumbai,Vandalism,23,34.04217890895366,-118.25020093755307
2023-09-27,Mumbai,Burglary,9,34.04768063861994,-118.2285926834846
2023-09-28,Mumbai,Theft,26,34.06451304263569,-118.24265953518962
2023-09-28,Mumbai,Assault,5,34.072547491581524,-118.23548435875377
2023-09-28,Mumbai,Vandalism,11,34.058473984856214,-118.24153208722396
2023-09-28,Mumbai,Burglary,7,34.037176110183104,-118.24262813535218
2023-09-29,Mumbai,Theft,29,34.05546563015863,-118.23899032930215
2023-09-29,Mumbai,Assault,12,34.05954964815752,-118.24305951154984
2023-09-29,Mumbai,Vandalism,19,34.0431327103465,-118.24562303184284
2023-09-29,Mumbai,Burglary,6,34.05764612504184,-118.22926716467552
2023-09-30,Mumbai,Theft,23,34.04110301029653,-118.24019160525576
2023-09-30,Mumbai,Assault,17,34.05507435751696,-118.25795014335564
2023-09-30,Mumbai,Vandalism,16,34.05174240030838,-118.2332541439546
2023-09-30,Mumbai,Burglary,9,34.055455795308745,-118.26068769306458
2023-10-01,Mumbai,Theft,19,34.061984597999846,-118.24180902369451
2023-10-01,Mumbai,Assault,12,34.048151163899405,-118.2379517211562
2023-10-01,Mumbai,Vandalism,14,34.04936537954674,-118.24888135769255
2023-10-01,Mumbai,Burglary,11,34.055194460040546,-118.22993022874452
2023-10-02,Mumbai,Theft,19,34.054101040614505,-118.2492510127462
2023-10-02,Mumbai,Assault,8,34.05465518443327,-118.2483532251834
2023-10-02,Mumbai,Vandalism,14,34.0471789217517,-118.24059824172818
2023-10-02,Mumbai,Burglary,11,34.04696314467323,-118.2363832767338
2023-10-03,Mumbai,Theft,25,34.05916757862714,-118.24796980371508
2023-10-03,Mumbai,Assault,12,34.041199833579256,-118.24757716866492
2023-10-03,Mumbai,Vandalism,10,34.04894903528529,-118.251514760658
2023-10-03,Mumbai,Burglary,8,34.053632130832064,-118.24238238124
2023-10-04,Mumbai,Theft,30,34.063646614596,-118.24405662653622
2023-10-04,Mumbai,Assault,16,34.058713841605055,-118.2248713425036
2023-10-04,Mumbai,Vandalism,14,34.04821627862922,-118.25987845149756
2023-10-04,Mumbai,Burglary,8,34.05543839266328,-118.2536652841662
2023-10-05,Mumbai,Theft,18,34.057118781505785,-118.24827312906557
2023-10-05,Mumbai,Assault,10,34.05375675387688,-118.24359295673284
2023-10-05,Mumbai,Vandalism,13,34.05180432174202,-118.23973922472032
2023-10-05,Mumbai,Burglary,12,34.040079207048905,-118.23010228106672
2023-10-06,Mumbai,Theft,19,34.0573304786741,-118.24122711874372
2023-10-06,Mumbai,Assault,14,34.04798223135612,-118.24504644091826
2023-10-06,Mumbai,Vandalism,8,34.0545586506575,-118.23218484854068
2023-10-06,Mumbai,Burglary,11,34.048979386035214,-118.23898919595904
2023-10-07,Mumbai,Theft,22,34.056145440343165,-118.243386315839
2023-10-07,Mumbai,Assault,7,34.05283537955157,-118.25565469716666
2023-10-07,Mumbai,Vandalism,20,34.058446066448944,-118.24651460079887
2023-10-07,Mumbai,Burglary,10,34.052139381742265,-118.24730549026172
2023-10-08,Mumbai,Theft,20,34.03204695100363,-118.23635168723136
2023-10-08,Mumbai,Assault,8,34.04705574181738,-118.254121748071
2023-10-08,Mumbai,Vandalism,13,34.05340373128956,-118.24155015463668
2023-10-08,Mumbai,Burglary,8,34.06470788695363,-118.24992826374552
2023-10-09,Mumbai,Theft,20,34.054661704303626,-118.24015810906783
2023-10-09,Mumbai,Assault,10,34.05684064667705,-118.2503706528253
2023-10-09,Mumbai,Vandalism,14,34.04305435080007,-118.21603502510877
2023-10-09,Mumbai,Burglary,8,34.06490941193577,-118.23876745823809
2023-10-10,Mumbai,Theft,22,34.064208008194285,-118.25654944661956
2023-10-10,Mumbai,Assault,8,34.06298849566509,-118.2652926893532
2023-10-10,Mumbai,Vandalism,11,34.04934904484172,-118.24842500893084
2023-10-10,Mumbai,Burglary,5,34.056746727409426,-118.2381860165722
2023-10-11,Mumbai,Theft,32,34.04648261417775,-118.26546779700972
2023-10-11,Mumbai,Assault,10,34.05614111930371,-118.248098532631
2023-10-11,Mumbai,Vandalism,9,34.07009438711077,-118.23711179755313
2023-10-11,Mumbai,Burglary,13,34.04991119836842,-118.25080270898312
2023-10-12,Mumbai,Theft,28,34.06221326134799,-118.24459725576328
2023-10-12,Mumbai,Assault,9,34.04817331788763,-118.24877028262792
2023-10-12,Mumbai,Vandalism,14,34.06475226246634,-118.22401345899615
2023-10-12,Mumbai,Burglary,6,34.05056372545916,-118.24719964415506
2023-10-13,Mumbai,Theft,25,34.032141937783855,-118.25163068390714
2023-10-13,Mumbai,Assault,9,34.04089343489454,-118.26066735942752
2023-10-13,Mumbai,Vandalism,14,34.03777592019764,-118.24506556536116
